title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
09-C 2-MARLA SECTOR PLOT AVAILABLE FOR SALE,3.45 Crore,"DHA Phase 6 - Block C, DHA Phase 6",Lahore,2 Marla,,,Plot,Added: 4 minutes ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_09-c_2-marla_sector_plot_available_for_sale-53645374-1612-2.html,2026-03-30T16:23:44.691276
"757 + 758 + 759 + 760-T, 4-KANAL RESIDENTIAL PLOT AVAILABLE FOR SALE",18 Crore,"DHA Phase 7 - Block T, DHA Phase 7",Lahore,4 Kanal,,,Plot,Added: 4 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_757_758_759_760-t_4-kanal_residential_plot_available_for_sale-53645382-1627-2.html,2026-03-30T16:23:44.705663
5 Marla Plot On Installments,1.02 Crore,"Dream Gardens - Block F, Dream Gardens",Lahore,5 Marla,,,Plot,Added: 4 minutes ago,https://www.zameen.com/Property/dream_gardens_dream_gardens_-_block_f_5_marla_plot_on_installments-53811229-14668-2.html,2026-03-30T16:23:44.719061
"262-HH, ONE-KANAL RESIDENTIAL PLOT AVAILABLE FOR SALE",5.25 Crore,"DHA Phase 4 - Block HH, DHA Phase 4",Lahore,1 Kanal,,,Plot,Added: 4 minutes ago,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_hh_262-hh_one-kanal_residential_plot_available_for_sale-53645442-1596-2.html,2026-03-30T16:23:44.732811
1 KANAL PLOT IN LDA AVENUE BLOCK J NEAR COMSATS UNIVERSITY BEST BUSINESS OPPORTUNITIES,2.15 Crore,"LDA Avenue - Block J, LDA Avenue",Lahore,1 Kanal,,,Plot,Added: 37 minutes ago,https://www.zameen.com/Property/lda_avenue_lda_avenue_-_block_j_1_kanal_plot_in_lda_avenue_block_j_near_comsats_university_best_business_opportunities-53798981-8167-2.html,2026-03-30T16:23:48.079116
1 KANAL ROAD LEVEL PLOT AVAILABLE FOR SALE BETWEEN SURROUNDING OF BEAUTIFUL HOUSES IN LDA AVENUE,2.05 Crore,"LDA Avenue, Lahore",Lahore,1 Kanal,,,Plot,Added: 38 minutes ago,https://www.zameen.com/Property/lahore_lda_avenue_1_kanal_road_level_plot_available_for_sale_between_surrounding_of_beautiful_houses_in_lda_avenue-53787201-547-2.html,2026-03-30T16:23:48.130917
10 MARLA PRIME LOCATION PLOT FOR SALE IN LDA AVENUE BLOCK J,1.45 Crore,"LDA Avenue - Block J, LDA Avenue",Lahore,10 Marla,,,Plot,Added: 38 minutes ago,https://www.zameen.com/Property/lda_avenue_lda_avenue_-_block_j_10_marla_prime_location_plot_for_sale_in_lda_avenue_block_j-53809242-8167-2.html,2026-03-30T16:23:48.145133
GET A CHANCE T BUY A 1 KANAL PLOT ON 60 FT ROAD IN HOT LOCATION OF LDA AVENUE BLOCK F,2.4 Crore,"LDA Avenue - Block F, LDA Avenue",Lahore,1 Kanal,,,Plot,Added: 38 minutes ago,https://www.zameen.com/Property/lda_avenue_lda_avenue_-_block_f_get_a_chance_t_buy_a_1_kanal_plot_on_60_ft_road_in_hot_location_of_lda_avenue_block_f-53809245-8164-2.html,2026-03-30T16:23:48.163200
Premium 1 Kanal Residential Plot For Sale LDA Avenue 1 Block K,1.75 Crore,"LDA Avenue - Block K, LDA Avenue",Lahore,1 Kanal,,,Plot,Added: 39 minutes ago,https://www.zameen.com/Property/lda_avenue_lda_avenue_-_block_k_premium_1_kanal_residential_plot_for_sale_lda_avenue_1_block_k-53809268-8168-2.html,2026-03-30T16:23:48.184261
5.33 Marla Commercial Plot For Sale In ETIHAD TOWN PHASE III Lahore,2.9 Crore,"Etihad Town Phase 3, Jia Baga Road",Lahore,5.3 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/jia_baga_road_etihad_town_phase_3_5_33_marla_commercial_plot_for_sale_in_etihad_town_phase_iii_lahore-53994968-21031-2.html,2026-03-30T16:23:48.200628
"8 Marla Residential Plot For Sale F2 Block, Bahria Orchard Lahore",25 Lakh,"Low Cost - Block F, Low Cost Sector",Lahore,8 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/low_cost_sector_low_cost_-_block_f_8_marla_residential_plot_for_sale_f2_block_bahria_orchard_lahore-53525404-8191-2.html,2026-03-30T16:23:48.290744
5 Marla Plots Are Available For Sale In Crystal Block,50 Lakh,"Park View City - Crystal Block, Park View City",Lahore,5 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/park_view_city_park_view_city_-_crystal_block_5_marla_plots_are_available_for_sale_in_crystal_block-53916295-17960-2.html,2026-03-30T16:23:48.322213
5 Marla Plot For Sale Imperial Block Park View City Lahore,59 Lakh,"Park View City - Imperial Block, Park View City",Lahore,5 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/park_view_city_park_view_city_-_imperial_block_5_marla_plot_for_sale_imperial_block_park_view_city_lahore-53893877-22416-2.html,2026-03-30T16:23:48.338738
"5 Marla Plot for Sale in B1 Block, M8 Lake City Lahore",1.05 Crore,"Lake City Sector M8 - Block B1, Lake City - Sector M-8",Lahore,5 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/lake_city_sector_m_8_lake_city_sector_m8_-_block_b1_5_marla_plot_for_sale_in_b1_block_m8_lake_city_lahore-53921022-18652-2.html,2026-03-30T16:23:48.358129
"2525+2526-Y, ONE-KANAL PAIR RESIDENTIAL PLOT AVAILABLE FOR SALE ON 100 FEET ROAD",7.5 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",Lahore,2 Kanal,,,Plot,Added: 7 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_2525_2526-y_one-kanal_pair_residential_plot_available_for_sale_on_100_feet_road-53951850-1632-2.html,2026-03-30T16:23:48.372827
HOT LOCATION TWO-KANAL RESIDENTIAL PLOT AVAILABLE FOR SALE NEAR TO RAYA,15.5 Crore,"DHA Phase 6 - Block L, DHA Phase 6",Lahore,2 Kanal,,,Plot,Added: 8 minutes ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_hot_location_two-kanal_residential_plot_available_for_sale_near_to_raya-53841167-1620-2.html,2026-03-30T16:23:48.386398
Y BLOCK 22.5 MARLA CORNER PLOT FOR SALE ON 150FT ROAD NEAR TO MACDONALD AND PARK PRIME LOCATION,6.7 Crore,"DHA Phase 7, DHA Defence",Lahore,1.1 Kanal,,,Plot,Added: 22 minutes ago,https://www.zameen.com/Property/dha_defence_dha_phase_7_y_block_22_5_marla_corner_plot_for_sale_on_150ft_road_near_to_macdonald_and_park_prime_location-53992654-1450-2.html,2026-03-30T16:23:48.400000
2380 Square Feet Spacious Residential Plot Is Available In Allama Iqbal Town For Sale,4.25 Crore,"Allama Iqbal Town, Lahore",Lahore,10.6 Marla,,,Plot,Added: 24 minutes ago,https://www.zameen.com/Property/lahore_allama_iqbal_town_2380_square_feet_spacious_residential_plot_is_available_in_allama_iqbal_town_for_sale-53827638-58-2.html,2026-03-30T16:23:48.413254
Buy A Residential Plot Of 20 Marla In DHA Phase 7 - Block T,4.25 Crore,"DHA Phase 7 - Block T, DHA Phase 7",Lahore,1 Kanal,,,Plot,Added: 34 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_buy_a_residential_plot_of_20_marla_in_dha_phase_7_-_block_t-53995922-1627-2.html,2026-03-30T16:23:48.426933
20 Marla Residential Plot Is Available In DHA Phase 7 - Block Y,2.75 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",Lahore,1 Kanal,,,Plot,Added: 34 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_20_marla_residential_plot_is_available_in_dha_phase_7_-_block_y-53995923-1632-2.html,2026-03-30T16:23:48.440195
10 Marla Plot Phase 9 Prism Ideal Location,1.9 Crore,"DHA Phase 9 Prism - Block R, DHA Phase 9 Prism",Lahore,10 Marla,,,Plot,Added: 35 minutes ago,https://www.zameen.com/Property/dha_phase_9_prism_dha_phase_9_prism_-_block_r_10_marla_plot_phase_9_prism_ideal_location-53662739-9271-2.html,2026-03-30T16:23:48.454476
5 MARLA MOST BEAUTIFUL PRIME LOCATION RESIDENTIAL PLOT FOR SALE IN NEW LAHORE CITY PHASE 2,44 Lakh,"New Lahore City - Phase 2, New Lahore City",Lahore,5 Marla,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/new_lahore_city_new_lahore_city_-_phase_2_5_marla_most_beautiful_prime_location_residential_plot_for_sale_in_new_lahore_city_phase_2-53960530-15750-2.html,2026-03-30T16:23:48.468532
RESIDENTIAL PLOT LOCATED IN THE BEST BLOCK OF DHA LAHORE.,35 Crore,"DHA Phase 6 - Block E, DHA Phase 6",Lahore,4 Kanal,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_e_residential_plot_located_in_the_best_block_of_dha_lahore-53996170-1614-2.html,2026-03-30T16:23:48.482661
935-W ONE-KANAL RESIDENTIAL PLOT AVAILABLE FOR SALE,4.35 Crore,"DHA Phase 7 - Block W, DHA Phase 7",Lahore,1 Kanal,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_w_935-w_one-kanal_residential_plot_available_for_sale-53645483-1630-2.html,2026-03-30T16:23:48.496691
8.36 MARLA MOST BEAUTIFUL PRIME LOCATION RESIDENTIAL CORNER PLOT FOR SALE IN NEW LAHORE CITY PHASE 2,66 Lakh,"New Lahore City, Lahore",Lahore,8 Marla,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/lahore_new_lahore_city_8_36_marla_most_beautiful_prime_location_residential_corner_plot_for_sale_in_new_lahore_city_phase_2-53951981-8152-2.html,2026-03-30T16:23:48.510122
5 Marla Plots Are Available For Sale in Silver Block,35 Lakh,"Park View City - Silver Block, Park View City",Lahore,5 Marla,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/park_view_city_park_view_city_-_silver_block_5_marla_plots_are_available_for_sale_in_silver_block-53910450-17395-2.html,2026-03-30T16:23:48.523936
5 Marla Residential Plot For Sale In Park View City Imperial Block,52 Lakh,"Park View City - Imperial Block, Park View City",Lahore,5 Marla,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/park_view_city_park_view_city_-_imperial_block_5_marla_residential_plot_for_sale_in_park_view_city_imperial_block-53863729-22416-2.html,2026-03-30T16:23:48.539807
5 Marla Residential Plot For Sale In Park View City Crystal Block,45 Lakh,"Park View City - Crystal Block, Park View City",Lahore,5 Marla,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/park_view_city_park_view_city_-_crystal_block_5_marla_residential_plot_for_sale_in_park_view_city_crystal_block-53863712-17960-2.html,2026-03-30T16:23:48.553742
Residential Farm House Plot For Sale 1 Kanal Only 35 Lakh Per Kanal,35 Lakh,"Bedian Road, Lahore",Lahore,1 Kanal,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/lahore_bedian_road_residential_farm_house_plot_for_sale_1_kanal_only_35_lakh_per_kanal-52906358-378-2.html,2026-03-30T16:23:48.567113
GET A CHANCE TO BUY 1 KANAL PLOT IN A VERY HOT LOCATION IN LDA AVENUEE 1 BLOCK F,2.4 Crore,"LDA Avenue - Block F, LDA Avenue",Lahore,1 Kanal,,,Plot,Added: 40 minutes ago,https://www.zameen.com/Property/lda_avenue_lda_avenue_-_block_f_get_a_chance_to_buy_1_kanal_plot_in_a_very_hot_location_in_lda_avenuee_1_block_f-53948095-8164-2.html,2026-03-30T16:23:51.240644
8 Marla Commercial file in Dha phase 10,4.5 Crore,"DHA Phase 10, DHA Defence",Lahore,8 Marla,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_dha_phase_10_8_marla_commercial_file_in_dha_phase_10-53995669-1453-2.html,2026-03-30T16:23:51.277363
Fahad Farman Associates Offers DHA Phase 10 Commercial 20 Marla Plot File For Sale,77 Lakh,"DHA Phase 10, DHA Defence",Lahore,1 Kanal,,,Plot,Added: 1 hour ago,https://www.zameen.com/Property/dha_defence_dha_phase_10_fahad_farman_associates_offers_dha_phase_10_commercial_20_marla_plot_file_for_sale-52640602-1453-2.html,2026-03-30T16:23:51.293160
10 Marla On Ground Possession Plot For Sale In Overseas C Block Bahria Town Lahore,1.35 Crore,"Bahria Town - Overseas C, Bahria Town - Overseas Enclave",Lahore,10 Marla,,,Plot,Added: 2 hours ago,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_c_10_marla_on_ground_possession_plot_for_sale_in_overseas_c_block_bahria_town_lahore-53883794-17552-2.html,2026-03-30T16:23:51.307022
10 Marla Beautiful Plot For Sale In Lake City,2.25 Crore,"Lake City, Raiwind Road",Lahore,10 Marla,,,Plot,Added: 2 hours ago,https://www.zameen.com/Property/raiwind_road_lake_city_10_marla_beautiful_plot_for_sale_in_lake_city-53944208-1103-2.html,2026-03-30T16:23:51.321899
3 Marla Residential Plot For Sale In F Block Of Bismillah Housing Society Phase 2 Lahore,24 Lakh,"Bismillah Housing Scheme Phase 2, Ferozepur Road",Lahore,3 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/ferozepur_road_bismillah_housing_scheme_phase_2_3_marla_residential_plot_for_sale_in_f_block_of_bismillah_housing_society_phase_2_lahore-52522232-17631-2.html,2026-03-30T16:23:51.335488
5 Marla Plot For Sale Khayaban-E-Ameen Lahore,55 Lakh,"Khayaban-e-Amin, Lahore",Lahore,5 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/lahore_khayaban-e-amin_5_marla_plot_for_sale_khayaban-e-ameen_lahore-53955749-1514-2.html,2026-03-30T16:23:51.389602
Superb Location 42 Marla Corner Plot For Sale In Phase 6 Dha Lahore,13 Crore,"DHA Phase 6, DHA Defence",Lahore,2.1 Kanal,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/dha_defence_dha_phase_6_superb_location_42_marla_corner_plot_for_sale_in_phase_6_dha_lahore-46585988-1448-2.html,2026-03-30T16:23:51.454343
Corner 7 Marla V. V. V. IP Location C Block Urgent Sale,50 Lakh,"Al Jalil Garden, Lahore",Lahore,7 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/lahore_al_jalil_garden_corner_7_marla_v_v_v_ip_location_c_block_urgent_sale-53942753-8911-2.html,2026-03-30T16:23:51.469387
Ideally Located Main Double Road Commercial Plot For sale In PCSIR Staff Colony Available,8.5 Crore,"PCSIR Staff Colony, Lahore",Lahore,17 Marla,,,Plot,Added: 4 hours ago,https://www.zameen.com/Property/lahore_pcsir_staff_colony_ideally_located_main_double_road_commercial_plot_for_sale_in_pcsir_staff_colony_available-53993798-4573-2.html,2026-03-30T16:23:51.491078
75-E CORNER 4-MARLA COMMERCIAL PLOT AVAILABLE FOR SALE ON 70 FEET ROAD,5 Crore,"DHA 9 Town - Block E, DHA 9 Town",Lahore,4 Marla,,,Plot,Added: 8 minutes ago,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_e_75-e_corner_4-marla_commercial_plot_available_for_sale_on_70_feet_road-53841192-10563-2.html,2026-03-30T16:23:51.505033
ONE-KANAL PAIR RESIDENTIAL PLOT AVAILABLE FOR SALE MERGING FEES PAID,11 Crore,"DHA Phase 7 - Block W, DHA Phase 7",Lahore,2 Kanal,,,Plot,Added: 11 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_w_one-kanal_pair_residential_plot_available_for_sale_merging_fees_paid-53750998-1630-2.html,2026-03-30T16:23:51.519047
One Kanal Ideal Location Plot For Sale Dha Phase 7 Y Block,3.1 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",Lahore,1 Kanal,,,Plot,Added: 35 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_one_kanal_ideal_location_plot_for_sale_dha_phase_7_y_block-53662666-1632-2.html,2026-03-30T16:23:51.532735
Ideal Residential Plot Is Available For sale In Lahore,2.45 Crore,"DHA Phase 7 - Block T, DHA Phase 7",Lahore,10 Marla,,,Plot,Added: 35 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_ideal_residential_plot_is_available_for_sale_in_lahore-53995929-1627-2.html,2026-03-30T16:23:51.546461
(85 Lkhs)Per Kanal 5 Kanal ideal Location plot for sale in GolfersLane2 Society Bedian Road LHR.,4.25 Crore,"Bedian Road, Lahore",Lahore,5 Kanal,,,Plot,Added: 35 minutes ago,https://www.zameen.com/Property/lahore_bedian_road_85_lkhs_per_kanal_5_kanal_ideal_location_plot_for_sale_in_golferslane2_society_bedian_road_lhr-53727811-378-2.html,2026-03-30T16:23:51.560011
A 10 Marla Residential Plot Has Landed On Market In DHA Phase 7 - Block Y Of Lahore,1.85 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",Lahore,10 Marla,,,Plot,Added: 36 minutes ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_a_10_marla_residential_plot_has_landed_on_market_in_dha_phase_7_-_block_y_of_lahore-53995925-1632-2.html,2026-03-30T16:23:51.573308
Ideal Residential Plot For sale In DHA Phase 6 - Block D,3.4 Crore,"DHA Phase 6 - Block D, DHA Phase 6",Lahore,10 Marla,,,Plot,Added: 36 minutes ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_ideal_residential_plot_for_sale_in_dha_phase_6_-_block_d-53995932-1613-2.html,2026-03-30T16:23:51.586719
Residential Farm House Plot For Sale 1 Kanal Only 35 Lakh Per Kanal,35 Lakh,"Bedian Road, Lahore",Lahore,1 Kanal,,,Plot,Added: 5 minutes ago,https://www.zameen.com/Property/lahore_bedian_road_residential_farm_house_plot_for_sale_1_kanal_only_35_lakh_per_kanal-52906358-378-2.html,2026-03-30T16:23:51.600996
4 Kanal Farm House Plot For Sale In Midland Farmhouses Gated Community On Bedian Road,3 Crore,"Bedian Road, Lahore",Lahore,4 Kanal,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/lahore_bedian_road_4_kanal_farm_house_plot_for_sale_in_midland_farmhouses_gated_community_on_bedian_road-52778481-378-2.html,2026-03-30T16:23:51.614535
5 Marla Top Location Plots On Installments,1.05 Crore,"Dream Gardens - Block F, Dream Gardens",Lahore,5 Marla,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/dream_gardens_dream_gardens_-_block_f_5_marla_top_location_plots_on_installments-53891243-14668-2.html,2026-03-30T16:23:51.628929
2-Kanal Plot For Sale In H Block Walking Distance From Park And Main Road. Direct Deal With Owner.,14 Crore,"DHA Phase 5 - Block H, DHA Phase 5",Lahore,2 Kanal,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_h_2-kanal_plot_for_sale_in_h_block_walking_distance_from_park_and_main_road_direct_deal_with_owner-53996165-1605-2.html,2026-03-30T16:23:51.642962
Farm House Plot For Sale 2 Kanal Gated Society On Badian Road Lahore.,2.2 Crore,"Bedian Road, Lahore",Lahore,2 Kanal,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/lahore_bedian_road_farm_house_plot_for_sale_2_kanal_gated_society_on_badian_road_lahore-52543117-378-2.html,2026-03-30T16:23:51.658988
"258 + 259 + 262-U, 3-KANAL RESIDENTIAL PLOT AVAILABLE FOR SALE",18 Crore,"DHA Phase 8 - Block U, DHA Phase 8",Lahore,3 Kanal,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_u_258_259_262-u_3-kanal_residential_plot_available_for_sale-53937006-1636-2.html,2026-03-30T16:23:51.672428
Prime Location 32 Kanal Residential Plot For sale In The Perfect Location Of Bedian Road,22.4 Crore,"Bedian Road, Lahore",Lahore,32 Kanal,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/lahore_bedian_road_prime_location_32_kanal_residential_plot_for_sale_in_the_perfect_location_of_bedian_road-49322647-378-2.html,2026-03-30T16:23:51.685992
"E-586 + 611 + 611/1-E, 3-KANAL RESIDENTIAL PLOT AVAILABLE FOR SALE (DOUBLE CORNER PLOT)",17 Crore,"DHA Phase 6 - Block E, DHA Phase 6",Lahore,3 Kanal,,,Plot,Added: 6 minutes ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_e_e-586_611_611_1-e_3-kanal_residential_plot_available_for_sale_double_corner_plot-53937166-1614-2.html,2026-03-30T16:23:51.700214
Prime Location 2-Kanal Residential Plot (Plot #2757-Y) Available For Sale In Phase 7 Best Price Offer,7.5 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",Lahore,2 Kanal,,,Plot,Added: 2 hours ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_prime_location_2-kanal_residential_plot_plot_2757-y_available_for_sale_in_phase_7_best_price_offer-53949021-1632-2.html,2026-03-30T16:23:54.765065
Ideal for Builders & Investors 1 Kanal Pair Plots (438 & 439-H) Phase 06 DHA Lahore,19 Crore,"DHA Phase 6 - Block H, DHA Phase 6",Lahore,2 Kanal,,,Plot,Added: 2 hours ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_h_ideal_for_builders_investors_1_kanal_pair_plots_438_439-h_phase_06_dha_lahore-53895536-1617-2.html,2026-03-30T16:23:54.816370
"Premium Deal 6-Kanal Plots For Sale In Sector-U, Phase-7 DHA Lahore",37 Crore,"DHA Phase 7 - Block U, DHA Phase 7",Lahore,6 Kanal,,,Plot,Added: 2 hours ago,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_premium_deal_6-kanal_plots_for_sale_in_sector-u_phase-7_dha_lahore-53900339-1628-2.html,2026-03-30T16:23:54.831484
Exclusive Deal: 1 Kanal Pair Plots (394 & 416-H) Phase 06 For Sale,19 Crore,"DHA Phase 6 - Block H, DHA Phase 6",Lahore,2 Kanal,,,Plot,Added: 2 hours ago,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_h_exclusive_deal_1_kanal_pair_plots_394_416-h_phase_06_for_sale-53895480-1617-2.html,2026-03-30T16:23:54.847932
